"","CrsID","Year","RecipientName","Provider Type","Provider","Provider (detailed)","Provider Code","Agency Code","Extending Agency","Donor project N°","Recipient Code","Recipient Region","Recipient Income Group (OECD Classification)","Concessionality","Climate objective (applies to Rio-marked data only) or climate component","Adaptation objective (applies to Rio-marked data only)","Mitigation objective (applies to Rio-marked data only)","Adaptation-related development finance - Commitment - Current USD thousand","Adaptation","Mitigation-related development finance - Commitment - Current USD thousand","Mitigation","Overlap - Commitment - Current USD thousand","Overlap.Commitment","Climate-related development finance - Commitment - Current USD thousand","Climate-related development finance - Commitment - 2019 USD thousand","Channel of Delivery Code","Channel of Delivery","Purpose Code","Sector","Sub-sector","Development Cooperation Modality","Finance.Instrument","Type of Finance","Project Title","Description","Coal-related Financing","Share of the underlying commitment, % (when available)","Gender.x","ID","USD.thousand","DonorCode","DonorName","AgencyCode","AgencyName","ProjectNumber","InitialReport","RecipientCode","RegionCode","RegionName","IncomegroupCode","IncomegroupName","FlowCode","FlowName","Bi_Multi","Category","Finance_t","Aid_t","USD_Commitment","USD_Disbursement","USD_Received","USD_Commitment_Defl","USD_Disbursement_Defl","USD_Received_Defl","USD_Adjustment","USD_Adjustment_Defl","USD_AmountUntied","USD_AmountPartialTied","USD_AmountTied","USD_AmountUntied_Defl","USD_AmountPartialTied_Defl","USD_Amounttied_Defl","USD_IRTC","USD_Expert_Commitment","USD_Expert_Extended","USD_Export_Credit","CurrencyCode","Commitment_National","Disbursement_National","GrantEquiv","USD_GrantEquiv","ShortDescription","ProjectTitle","PurposeCode","PurposeName","SectorCode","SectorName","ChannelCode","ChannelName","ChannelReportedName","ParentChannelCode","Geography","ExpectedStartDate","CompletionDate","LongDescription","SDGfocus","Gender.y","Environment","PDGG","Trade","RMNCH","DRR","Nutrition","Disability","FTC","PBA","InvestmentProject","AssocFinance","Biodiversity","ClimateMitigation","ClimateAdaptation","Desertification","CommitmentDate","TypeRepayment","NumberRepayment","Interest1","Interest2","Repaydate1","Repaydate2","USD_Interest","USD_Outstanding","USD_Arrears_Principal","USD_Arrears_Interest","BudgetIdent","CapitalExpend","PSIflag","PSIAddType","PSIAddAssess","PSIAddDevObj"
"166","2015006124",2015,"South Africa","DAC member","United States","United States",302,12,"Trade and Development Agency","70_8787",218,"South of Sahara","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,487.669,523.282278431531,"0",0,487.669,523.282278431531,1,NA,23110,"Energy","Energy policy and administrative management","C01","Grant",110,"TECHNICAL ASSISTANCE - U.S.-AFRICA CLEAN ENERGY FINANCE FUEL CELL APPLICATIONS FOR TELECOMMUNICATIONS TOWERS, THROUGH OORJA PROTONICS, INC.","A USTDA grant of $872,000 to South Africa telecommunications infrastructure solutions provider Plessey (Pty) Ltd. (Grantee) is supporting a feasibility study and pilot project to qualify methanol fuel cell technology for use by the telecommunications industry in South Africa.  If implemented, the fuel cell systems would replace diesel fuel generators as the primary or secondary power supply at remote telecommunications tower sites.  The developmental impacts of displacing diesel generators with fuel cells would include improvement of South Africas physical telecommunications infrastructure and operational efficiency, reduction of carbon dioxide emissions and noise pollution, and job creation and technical training for Plesseys South African staff.  The feasibility study and pilot project are being undertaken on a sole-source basis by Oorja Protonics, Inc. (Contractor), a direct methanol fuel cell manufacturer based in Fremont, CA.  The Contractor has agreed to share the costs of the study.",NA,1,"Not targeted",7647,523.282278431531,302,"United States",12,"Trade and Development Agency","70_8787",1,218,10003,"South of Sahara",10019,"UMICs",11,"ODA Grants",1,10,110,"C01",0.487669,0.087647,NA,0.523282,0.0940476,NA,NA,NA,NA,NA,0.487669,NA,NA,0.523282,NA,NA,NA,NA,302,0.487669,0.087647,0.087647,0.087647,"TECHNICAL ASSISTANCE - U.S.-AFRICA CLEAN ENERGY FINANCE FUEL CELL APPLICATIONS FOR TELECOMMUNICATIONS TOWERS, THROUGH OORJA PROTONICS, INC.","Technical Assistance - U.S.-Africa Clean Energy Finance Fuel Cell Applications for Telecommunications Towers, through Oorja Protonics, Inc.",23110,"Energy policy and administrative management",231,"II.3.a. Energy Policy",90000,"Other","Other",90000,"","5/27/2014","12/31/2015","A USTDA grant of $872,000 to South Africa telecommunications infrastructure solutions provider Plessey (Pty) Ltd. (Grantee) is supporting a feasibility study and pilot project to qualify methanol fuel cell technology for use by the telecommunications industry in South Africa.  If implemented, the fuel cell systems would replace diesel fuel generators as the primary or secondary power supply at remote telecommunications tower sites.  The developmental impacts of displacing diesel generators with fuel cells would include improvement of South Africas physical telecommunications infrastructure and operational efficiency, reduction of carbon dioxide emissions and noise pollution, and job creation and technical training for Plesseys South African staff.  The feasibility study and pilot project are being undertaken on a sole-source basis by Oorja Protonics, Inc. (Contractor), a direct methanol fuel cell manufacturer based in Fremont, CA.  The Contractor has agreed to share the costs of the study.",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,0,NA,"1/1/2015",NA,NA,"",NA,"","",NA,NA,NA,NA,23110,NA,NA,NA,NA,NA
"167","2015006132",2015,"China","DAC member","United States","United States",302,12,"Trade and Development Agency","70_8796",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,417.055,439.7675052,"0",0,417.055,439.7675052,51000,"University, college or other teaching institution, research institute or think-tank",32167,"Industry, Mining, Construction","Energy manufacturing (fossil fuels)","C01","Grant",110,"TECHNICAL ASSISTANCE - U.S.-CHINA SHALE GAS PROGRAM PHASE II, THROUGH GAS TECHNOLOGY INSTITUTE","This $417,055 technical assistance (TA) grant funds a second phase of the U.S.-China Shale Gas Training Program. Like the successful first phase of technical assistance, this public-private partnership program includes a series of four separate workshops in China to introduce Chinese energy sector officials and project sponsors to U.S. shale gas best practices, policies, and technologies. The series of workshops is being delivered in partnership with Chinas National Energy Administration and the Ministry of Environmental Protection, as well as the U.S. Departments of Energy, Commerce, and State.","NA",1,"Not significant",7764,439.7675052,302,"United States",12,"Trade and Development Agency","70_8796",1,730,10008,"Far East Asia",10019,"UMICs",11,"ODA Grants",1,10,110,"C01",0.417055,0.083411,NA,0.447512,0.0895023,NA,NA,NA,NA,NA,0.417055,NA,NA,0.447512,NA,NA,NA,NA,302,0.417055,0.083411,0.083411,0.083411,"TECHNICAL ASSISTANCE - U.S.-CHINA SHALE GAS PROGRAM PHASE II, THROUGH GAS TECHNOLOGY INSTITUTE","Technical Assistance - U.S.-China Shale Gas Program Phase II, through Gas Technology Institute",32167,"Energy manufacturing (fossil fuels)",321,"III.2.a. Industry",51000,"University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think-tank",51000,"","3/31/2015","4/1/2017","This $417,055 technical assistance (TA) grant funds a second phase of the U.S.-China Shale Gas Training Program. Like the successful first phase of technical assistance, this public-private partnership program includes a series of four separate workshops in China to introduce Chinese energy sector officials and project sponsors to U.S. shale gas best practices, policies, and technologies. The series of workshops is being delivered in partnership with Chinas National Energy Administration and the Ministry of Environmental Protection, as well as the U.S. Departments of Energy, Commerce, and State.",NA,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,2,0,NA,"1/1/2015",NA,NA,"",NA,"","",NA,NA,NA,NA,32167,NA,NA,NA,NA,NA
"168","2015006141",2015,"Philippines","DAC member","United States","United States",302,12,"Trade and Development Agency","70_8807",755,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,17.96,18.93808825,"0",0,17.96,18.93808825,90000,"Other",23270,"Energy","Biofuel-fired power plants","C01","Grant",110,"TECHNICAL ASSISTANCE - WASTE-TO-ENERGY FACILITIES IN THE PHILIPPINES, THROUGH CORE INTERNATIONAL, INC.","This desk study review is reviewing and assessing the work product completed pursuant to the Terms of Reference for the Philippines Waste-to-Energy Facilities Feasibility Study.","NA",1,"Not significant",7765,18.93808825,302,"United States",12,"Trade and Development Agency","70_8807",1,755,10008,"Far East Asia",10018,"LMICs",11,"ODA Grants",1,10,110,"C01",0.01796,0.00996,NA,0.0192716,0.0106874,NA,NA,NA,NA,NA,0.01796,NA,NA,0.0192716,NA,NA,NA,NA,302,0.01796,0.00996,0.00996,0.00996,"TECHNICAL ASSISTANCE - WASTE-TO-ENERGY FACILITIES IN THE PHILIPPINES, THROUGH CORE INTERNATIONAL, INC.","Technical Assistance - Waste-to-Energy Facilities in the Philippines, through CORE International, Inc.",23270,"Biofuel-fired power plants",232,"II.3.b. Energy generation, renewable sources",90000,"Other","Other",90000,"","8/28/2015","5/30/2016","This desk study review is reviewing and assessing the work product completed pursuant to the Terms of Reference for the Philippines Waste-to-Energy Facilities Feasibility Study.",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,0,NA,"1/1/2015",NA,NA,"",NA,"","",NA,NA,NA,NA,23270,NA,NA,NA,NA,NA
"169","2015007094",2015,"China","DAC member","Germany","Germany",5,7,"Foreign Office","6608270",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,27.73156,29.8633350607793,"0",0,27.73156,29.8633350607793,1,NA,41010,"Gen. Environment Protection","Environmental policy and administrative management","D02","Grant",110,"CONFERENCE ON ENVIRONMENTAL INNOVATION","Identification of relevant factors for success of environmental Technology, enable Sino-German cooperation, presentation of German technologies and solutions",NA,1,"Not targeted",2622,29.8633350607793,5,"Germany",7,"Foreign Office","6608270",1,730,10008,"Far East Asia",10019,"UMICs",11,"ODA Grants",1,10,110,"D02",0.0277316,0.0276358,0,0.0298633,0.0297602,0,NA,NA,0.0277316,NA,0,0.0298633,NA,0,NA,NA,NA,NA,302,0.0277316,0.0276358,0.0276358,0.0276358,"CONFERENCE ON ENVIRONMENTAL INNOVATION","Conference on environmental innovation",41010,"Environmental policy and administrative management",410,"IV.1. General Environment Protection",10000,"Public Sector Institutions","Foreign Office",10000,"","3/2/2015","5/30/2015","Identification of relevant factors for success of environmental Technology, enable Sino-German cooperation, presentation of German technologies and solutions",NA,0,2,2,NA,0,NA,NA,NA,1,NA,NA,NA,0,2,0,0,"12/31/2015",NA,NA,"",NA,"","",0,0,0,0,41010,NA,NA,NA,NA,NA
"170","2015009479cng",2015,"Mexico","DAC member","United States","United States",302,1,"Agency for International Development","76_38898",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,150,158.1688885,"0",0,150,158.1688885,90000,"Other",41020,"Gen. Environment Protection","Biosphere protection","C01","Grant",110,"ENHANCING SUSTAINABLE UTILITY REGULATIONS (ENSURE) - CLEAN PRODUCTIVE ENVIRONMENT","Enhancing Sustainable Utility Regulation (ENSURE) is a Cooperative Agreement withthe United States Agency for International Development.Theprogram creates a means and structure whereby regulators from the developing world can discuss mutual challenges and examine best practices with their counterparts from the U.S.The ENSURE program encompasses a variety of bilateral partnerships, workshops, training, capacity building and other technical development activities to assist regulators from around the world to develop stronger regulatory practices and advance economic development. This NARUC/USAID Cooperative Agreement serves the international regulatory community by offering the ability to interact with counterparts through information and peer-to-peer exchanges between regulatory bodies and associations from around the world and across multiple sectors: energy, water, and telecommunications. In addition to covering basic regulatory principles, NARUC also addresses timely issues such as renewable energy, energy efficiency, and climate change. As the U.S. boasts a history of multi-sector regulators, NARUCs members are ideally suited to discuss complex regulatory practices with foreign regulators from each of the utility sectors.","NA",1,"Not significant",8189,158.1688885,302,"United States",1,"Agency for International Development","76_38898",1,358,10005,"Caribbean & Central America",10019,"UMICs",11,"ODA Grants",1,10,110,"C01",0.15,0.089653,NA,0.160954,0.0962001,NA,NA,NA,0.15,NA,NA,0.160954,NA,NA,NA,NA,NA,NA,302,0.15,0.089653,0.089653,0.089653,"ENHANCING SUSTAINABLE UTILITY REGULATIONS (ENSURE) - CLEAN PRODUCTIVE ENVIRONMENT","Enhancing Sustainable Utility Regulations (ENSURE) - Clean Productive Environment",41020,"Biosphere protection",410,"IV.1. General Environment Protection",90000,"Other","Other",90000,"","7/16/2009","9/30/2015","Enhancing Sustainable Utility Regulation (ENSURE) is a Cooperative Agreement withthe United States Agency for International Development.Theprogram creates a means and structure whereby regulators from the developing world can discuss mutual challenges and examine best practices with their counterparts from the U.S.The ENSURE program encompasses a variety of bilateral partnerships, workshops, training, capacity building and other technical development activities to assist regulators from around the world to develop stronger regulatory practices and advance economic development. This NARUC/USAID Cooperative Agreement serves the international regulatory community by offering the ability to interact with counterparts through information and peer-to-peer exchanges between regulatory bodies and associations from around the world and across multiple sectors: energy, water, and telecommunications. In addition to covering basic regulatory principles, NARUC also addresses timely issues such as renewable energy, energy efficiency, and climate change. As the U.S. boasts a history of multi-sector regulators, NARUCs members are ideally suited to discuss complex regulatory practices with foreign regulators from each of the utility sectors.",NA,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,0,NA,"1/1/2015",NA,NA,"",NA,"","",NA,NA,NA,NA,41020,NA,NA,NA,NA,NA
"171","2015009703",2015,"India","DAC member","Germany","Germany",5,9,"Federal Min. for the Env., Nature Conservation and Nuclear Safety","08_I_025_IN_G_Kältem",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,125.82836,135.501013099456,"0",0,125.82836,135.501013099456,1,NA,41010,"Gen. Environment Protection","Environmental policy and administrative management","C01","Grant",110,"CONVERTING A PRODUCTION FACILITY TO THE MANUFACTURE OF CLIMATE-FRIENDLY AIR-CONDITIONING EQUIPMENT","The project has converted the production of air-conditioning systems by an Indian manufacturer from HCFCs to natural climate-friendly refrigerants (hydrocarbons), thereby establishing a best-practice model. The manufacture of energy-efficient models was a further aim. The project included training for production & service technicians to foster skills in the safe handling of flammable refrigerants and maintenance of the equipment.An action plan has been developed to promote the market launch of energy-efficient, F-gas-free air-conditioning equipment (i.a. development of financial instruments).",NA,1,"Not targeted",2646,135.501013099456,5,"Germany",9,"Federal Min. for the Env., Nature Conservation and Nuclear Safety","08_I_025_IN_G_Kältem",8,645,10009,"South & Central Asia",10018,"LMICs",11,"ODA Grants",1,10,110,"C01",0.125828,0.125828,0,0.135501,0.135501,0,NA,NA,0.105318,NA,0.02051,0.113414,NA,0.0220867,NA,NA,NA,NA,302,0.125828,0.125828,0.125828,0.125828,"CONVERTING A PRODUCTION FACILITY TO THE MANUFACTURE OF CLIMATE-FRIENDLY AIR-CONDITIONING EQUIPMENT","Converting a Production Facility to the Manufacture of Climate-Friendly Air-Conditioning Equipment",41010,"Environmental policy and administrative management",410,"IV.1. General Environment Protection",10000,"Public Sector Institutions","GIZ",10000,"","11/11/2008","12/31/2015","The project has converted the production of air-conditioning systems by an Indian manufacturer from HCFCs to natural climate-friendly refrigerants (hydrocarbons), thereby establishing a best-practice model. The manufacture of energy-efficient models was a further aim. The project included training for production & service technicians to foster skills in the safe handling of flammable refrigerants and maintenance of the equipment.An action plan has been developed to promote the market launch of energy-efficient, F-gas-free air-conditioning equipment (i.a. development of financial instruments).",NA,0,2,0,NA,0,NA,NA,NA,1,NA,NA,NA,0,2,0,0,"12/31/2015",NA,NA,"",NA,"","",0,0,0,0,41010,NA,NA,NA,NA,NA
"172","2015009705",2015,"Brazil","DAC member","Germany","Germany",5,9,"Federal Min. for the Env., Nature Conservation and Nuclear Safety","08_I_027_BR_G_Kühlsc",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,48.807,52.558882165715,"0",0,48.807,52.558882165715,1,NA,41010,"Gen. Environment Protection","Environmental policy and administrative management","C01","Grant",110,"SETTING UP A RECYCLING FACILITY FOR OLD REFRIGERATORS IN BRAZIL","Setting up a recycling facility for old refrigerators in Brazil, which will serve as a best practice model.",NA,1,"Not targeted",2647,52.558882165715,5,"Germany",9,"Federal Min. for the Env., Nature Conservation and Nuclear Safety","08_I_027_BR_G_Kühlsc",8,431,10006,"South America",10019,"UMICs",11,"ODA Grants",1,10,110,"C01",0.048807,0.048807,0,0.0525589,0.0525589,0,NA,NA,0.0408515,NA,0.00795554,0.0439918,NA,0.0085671,NA,NA,NA,NA,302,0.048807,0.048807,0.048807,0.048807,"SETTING UP A RECYCLING FACILITY FOR OLD REFRIGERATORS IN BRAZIL","Setting up a recycling facility for old refrigerators in Brazil",41010,"Environmental policy and administrative management",410,"IV.1. General Environment Protection",10000,"Public Sector Institutions","GIZ",10000,"","11/7/2008","12/31/2015","Setting up a recycling facility for old refrigerators in Brazil, which will serve as a best practice model.",NA,0,2,0,NA,0,NA,NA,NA,1,NA,NA,NA,0,2,0,0,"12/31/2015",NA,NA,"",NA,"","",0,0,0,0,41010,NA,NA,NA,NA,NA
"173","2015009715",2015,"India","DAC member","Germany","Germany",5,9,"Federal Min. for the Env., Nature Conservation, Building and Nuclear Safety","09_I_117_IND_G_ComSo",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,799.22352,882.5768294,"0",0,799.22352,882.5768294,10000,"Public Sector Institutions",23230,"Energy","Solar energy for centralised grids","C01","Grant",110,"COMMERCIALIZATION OF SOLAR ENERGY IN URBAN AND INDUSTRIAL AREAS IN INDIA (COMSOLAR)","Designing business models and preparing a strategy for commercialization of solar energy in urban and industrial areas, which supports the implementation of the Solar Mission of the NAPCC (National Action Plan on Climate Change). Development of pilot- and capacity building activities and implementation in buildings, industry, solar thermal power plants. Recommendations for a regulatory framework for grid connection and feed in tariffs.","NA",1,"Not significant",3097,882.5768294,5,"Germany",9,"Federal Min. for the Env., Nature Conservation and Nuclear Safety","09_I_117_IND_G_ComSo",3,645,10009,"South & Central Asia",10018,"LMICs",11,"ODA Grants",1,10,110,"C01",0.799224,3.54886,0,0.860661,3.82167,0,NA,NA,0.66895,NA,0.130273,0.720373,NA,0.140288,NA,NA,NA,NA,302,0.799224,3.54886,3.54886,3.54886,"COMMERCIALIZATION OF SOLAR ENERGY IN URBAN AND INDUSTRIAL AREAS IN INDIA (COMSOLAR)","Commercialization of Solar Energy in Urban and Industrial Areas in India (ComSolar)",23230,"Solar energy for centralised grids",232,"II.3.b. Energy generation, renewable sources",10000,"Public Sector Institutions","GIZ",10000,"","12/1/2009","1/31/2016","Designing business models and preparing a strategy for commercialization of solar energy in urban and industrial areas, which supports the implementation of the Solar Mission of the NAPCC (National Action Plan on Climate Change). Development of pilot- and capacity building activities and implementation in buildings, industry, solar thermal power plants. Recommendations for a regulatory framework for grid connection and feed in tariffs.",NA,0,2,0,NA,0,NA,NA,NA,1,NA,NA,NA,0,2,0,0,"12/31/2015",NA,NA,"",NA,"","",0,0,0,0,23230,NA,NA,NA,NA,NA
"174","2015009718",2015,"China","DAC member","Germany","Germany",5,9,"Federal Min. for the Env., Nature Conservation and Nuclear Safety","10_I_139_CHN_G_Low C",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,13.51288,14.5516394705564,"0",0,13.51288,14.5516394705564,1,NA,23183,"Energy","Energy conservation and demand-side efficiency","C01","Grant",110,"LOW CARBON DEVELOPMENT ACHIEVED THROUGH ENERGY EFFICIENCY MEASURES IN JIANGSU PROVINCE","The project developed strategies to reduce greenhouse gas (GHG) emissions and provided assistance implementing them. Its efforts focused primarily on increasing energy efficiency in Jiangsu Province and in selected cities and industrial zones. Training measures provided decision-makers in municipal administrations and technical staff with the tools needed to identify and assess energy-efficient solutions in buildings and industry. Pilot projects provided a showcase for the application of energy-efficient solutions/technologies and the development of products for the housing sector.",NA,1,"Not targeted",2652,14.5516394705564,5,"Germany",9,"Federal Min. for the Env., Nature Conservation and Nuclear Safety","10_I_139_CHN_G_Low C",3,730,10008,"Far East Asia",10019,"UMICs",11,"ODA Grants",1,10,110,"C01",0.0135129,0.0436974,0,0.0145516,0.0470565,0,NA,NA,0.0113103,NA,0.0022026,0.0121797,NA,0.00237192,NA,NA,NA,NA,302,0.0135129,0.0436974,0.0436974,0.0436974,"LOW CARBON DEVELOPMENT ACHIEVED THROUGH ENERGY EFFICIENCY MEASURES IN JIANGSU PROVINCE","Low Carbon Development Achieved Through Energy Efficiency Measures in Jiangsu Province",23183,"Energy conservation and demand-side efficiency",231,"II.3.a. Energy Policy",10000,"Public Sector Institutions","GIZ",10000,"","12/1/2010","1/31/2015","The project developed strategies to reduce greenhouse gas (GHG) emissions and provided assistance implementing them. Its efforts focused primarily on increasing energy efficiency in Jiangsu Province and in selected cities and industrial zones. Training measures provided decision-makers in municipal administrations and technical staff with the tools needed to identify and assess energy-efficient solutions in buildings and industry. Pilot projects provided a showcase for the application of energy-efficient solutions/technologies and the development of products for the housing sector.",NA,0,0,0,NA,0,NA,NA,NA,1,NA,NA,NA,0,2,0,0,"12/31/2015",NA,NA,"",NA,"","",0,0,0,0,23183,NA,NA,NA,NA,NA
"175","2015009719",2015,"China","DAC member","Germany","Germany",5,9,"Federal Min. for the Env., Nature Conservation and Nuclear Safety","10_I_140_CHN_G_Trans",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,16.29348,17.5459892103476,"0",0,16.29348,17.5459892103476,1,NA,21010,"Transport and Storage","Transport policy and administrative management","C01","Grant",110,"TRANSPORTATION DEMAND MANAGEMENT IN BEIJING,SECTOR-ORIENTED DEVELOPMENT OF URBAN NATIONALLY APPROPRIATE MITIGATION ACTIONS FOCUSING ON TRANSPORTATION","The project aims to improve transport demand management in Beijing in order to manage the steadily increasing traffic density. The project provides capacity building for decision-makers and transport planners to enable them to calculate baselines and assess reduction potentials as like to support the production of transport plans and the implementation of transport demand management measures.",NA,1,"Not targeted",2653,17.5459892103476,5,"Germany",9,"Federal Min. for the Env., Nature Conservation and Nuclear Safety","10_I_140_CHN_G_Trans",3,730,10008,"Far East Asia",10019,"UMICs",11,"ODA Grants",1,10,110,"C01",0.0162935,0.0356643,0,0.017546,0.0384059,0,NA,NA,0.0136376,NA,0.00265584,0.014686,NA,0.00286,NA,NA,NA,NA,302,0.0162935,0.0356643,0.0356643,0.0356643,"TRANSPORTATION DEMAND MANAGEMENT IN BEIJING,SECTOR-ORIENTED DEVELOPMENT OF URBAN NATIONALLY APPROPRIATE MITIGATION ACTIONS FOCUSING ON TRANSPORTATION","Transportation Demand Management in Beijing,Sector-oriented Development of Urban Nationally Appropriate Mitigation Actions Focusing on Transportation",21010,"Transport policy and administrative management",210,"II.1. Transport & Storage",10000,"Public Sector Institutions","GIZ",10000,"","1/1/2011","2/28/2015","The project aims to improve transport demand management in Beijing in order to manage the steadily increasing traffic density. The project provides capacity building for decision-makers and transport planners to enable them to calculate baselines and assess reduction potentials as like to support the production of transport plans and the implementation of transport demand management measures.",NA,0,1,0,NA,0,NA,NA,NA,1,NA,NA,NA,2,2,0,0,"12/31/2015",NA,NA,"",NA,"","",0,0,0,0,21010,NA,NA,NA,NA,NA
"176","2015009720",2015,"India","DAC member","Germany","Germany",5,9,"Federal Min. for the Env., Nature Conservation, Building and Nuclear Safety","10_I_142_IND_G_Solar",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,12.97555,14.32880726,"0",0,12.97555,14.32880726,10000,"Public Sector Institutions",23230,"Energy","Solar energy for centralised grids","C01","Grant",110,"SOLAR MAPPING AND MONITORING (SOLMAP)","India does not currently have a system that can provide reliable data on insolation and to monitor the efficency of the installed equipment. The objective of the project is to develop the capacities needed to implement a solar measurement and monitoring programme to increase the country's solar power generation capacity to 20,000 megawatts by 2022.","NA",1,"Not significant",3100,14.32880726,5,"Germany",9,"Federal Min. for the Env., Nature Conservation and Nuclear Safety","10_I_142_IND_G_Solar",3,645,10009,"South & Central Asia",10018,"LMICs",11,"ODA Grants",1,10,110,"C01",0.0129756,0.297792,0,0.013973,0.320684,0,NA,NA,0.0108605,NA,0.00211502,0.0116954,NA,0.00227761,NA,NA,NA,NA,302,0.0129756,0.297792,0.297792,0.297792,"SOLAR MAPPING AND MONITORING (SOLMAP)","Solar Mapping and Monitoring (SolMap)",23230,"Solar energy for centralised grids",232,"II.3.b. Energy generation, renewable sources",10000,"Public Sector Institutions","GIZ",10000,"","11/17/2010","9/30/2015","India does not currently have a system that can provide reliable data on insolation and to monitor the efficency of the installed equipment. The objective of the project is to develop the capacities needed to implement a solar measurement and monitoring programme to increase the country's solar power generation capacity to 20,000 megawatts by 2022.",NA,0,2,0,NA,0,NA,NA,NA,1,NA,NA,NA,2,2,0,0,"12/31/2015",NA,NA,"",NA,"","",0,0,0,0,23230,NA,NA,NA,NA,NA
"177","2015009722",2015,"Vietnam","DAC member","Germany","Germany",5,9,"Federal Min. for the Env., Nature Conservation, Building and Nuclear Safety","10_I_147_VNM_G_REDO",769,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,13.49804,14.90578924,"0",0,13.49804,14.90578924,10000,"Public Sector Institutions",23210,"Energy","Energy generation, renewable sources - multiple technologies","C01","Grant",110,"SUPPORT IN THE ESTABLISHMENT OF A RENEWABLE ENERGY DEVELOPMENT OFFICE (REDO)","The Ministry of Industry and Trade (MoIT) will be supported in founding and establishing a Renewable Energy Development Office (REDO), including the inception of REDO, facilitating the institutional development, capacity development for REDO staff, development of a fund, a one-stop-information point for the private sector and technical standard procedures for renewable energies.","NA",1,"Significant",3102,14.90578924,5,"Germany",9,"Federal Min. for the Env., Nature Conservation and Nuclear Safety","10_I_147_VNM_G_REDO",3,769,10008,"Far East Asia",10018,"LMICs",11,"ODA Grants",1,10,110,"C01",0.013498,0.526525,0,0.0145357,0.567,0,NA,NA,0.0112979,NA,0.00220018,0.0121663,NA,0.00236931,NA,NA,NA,NA,302,0.013498,0.526525,0.526525,0.526525,"SUPPORT IN THE ESTABLISHMENT OF A RENEWABLE ENERGY DEVELOPMENT OFFICE (REDO)","Support in the establishment of a Renewable Energy Development Office (REDO)",23210,"Energy generation, renewable sources - multiple technologies",232,"II.3.b. Energy generation, renewable sources",10000,"Public Sector Institutions","GIZ",10000,"","1/1/2011","2/28/2015","The Ministry of Industry and Trade (MoIT) will be supported in founding and establishing a Renewable Energy Development Office (REDO), including the inception of REDO, facilitating the institutional development, capacity development for REDO staff, development of a fund, a one-stop-information point for the private sector and technical standard procedures for renewable energies.",NA,1,2,1,NA,0,NA,NA,NA,1,NA,NA,NA,0,2,0,0,"12/31/2015",NA,NA,"",NA,"","",0,0,0,0,23210,NA,NA,NA,NA,NA
