"Year","Provider Type","Provider","Provider (detailed)","Provider Code","Agency Code","Extending Agency","CRS Identification N°","Donor project N°","Recipient","Recipient Code","Recipient Region","Recipient Income Group (OECD Classification)","Concessionality","Climate objective (applies to Rio-marked data only) or climate component","Adaptation objective (applies to Rio-marked data only)","Mitigation objective (applies to Rio-marked data only)","Adaptation-related development finance - Commitment - Current USD thousand","Adaptation-related development finance - Commitment - 2018 USD thousand","Mitigation-related development finance - Commitment - Current USD thousand","Mitigation-related development finance - Commitment - 2018 USD thousand","Overlap - Commitment - Current USD thousand","Overlap - Commitment - 2018 USD thousand","Climate-related development finance - Commitment - Current USD thousand","Climate-related development finance - Commitment - 2018 USD thousand","Channel of Delivery Code","Channel of Delivery","Sub-sector Code","Sector (detailed)","Sub-sector","Type of Aid","Financial Instrument","Type of Finance","Short Description","Description","Coal-related Financing","Share of the underlying commitment, % (when available)","Gender","ID"
2015,"DAC member","Germany","Germany",5,9,"Federal Min. for the Env., Nature Conservation, Building and Nuclear Safety","2015009900","15_I_235_CHN_G_Zusam","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,3882.41819,4287.32670000807,0,0,3882.41819,4287.32670000807,10000,"Public Sector Institutions",21010,"II.1. Transport & Storage","Transport policy and administrative management","C01","Grant",110,"SINO-GERMAN COOPERATION ON LOW CARBON TRANSPORT","The objective of this project is to ensure that decision-makers in relevant government departments have strategies at their disposal that enable them to develop China's transport sector in a climate-friendly manner. The project advises the Chinese Government via several channels focusing on the development of a monitoring, reporting, verification (MRV) system for the transport sector. The implementation of pilot projects will lead to direct reductions in emissions, while the development of mitigation capacity will lead to indirect reductions.",NA,1,"Not significant",3150
2015,"DAC member","Germany","Germany",5,9,"Federal Min. for the Env., Nature Conservation, Building and Nuclear Safety","2015009907","15_I_253_IDN_A_Optim","Indonesia",738,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,1907.93123,2106.91484117486,0,0,1907.93123,2106.91484117486,22000,"Donor country-based NGO",21010,"II.1. Transport & Storage","Transport policy and administrative management","C01","Grant",110,"REDUCING EMISSIONS THROUGH INTEGRATION AND OPTIMIZATION OF PUBLIC TRANSPORT IN JAKARTA","TransJakarta, the first and longest Bus rapid transit (BRT) system in Asia. The Institute for Transportation and Development Policy (ITDP) has been asked to help physically integrate it with the new Metro, optimize its services, improve NMT access, and help the city reform new zoning and parking regulations in the city. A goal is to upgrade TransJakarta to Gold Standard BRT and change zoning and parking regulations to be consistent with Gold Standard transit oriented development.ITDP has also been asked by the Mayor of Medan to develop a conceptual plan for the first full BRT outside Jakarta.",NA,1,"Not significant",3157
2015,"DAC member","Germany","Germany",5,9,"Federal Min. for the Env., Nature Conservation, Building and Nuclear Safety","2015009908","15_I_254_IND_A_India","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,2606.7665,2878.63364253828,0,0,2606.7665,2878.63364253828,22000,"Donor country-based NGO",21010,"II.1. Transport & Storage","Transport policy and administrative management","C01","Grant",110,"INDIA SUSTAINABLE MOBILITY INITIATIVE","The Institute for Transportation and Development Policy (ITDP)'s India Sustainable Mobility Initiative will focus on the development of effective state-level urban transport policies and capacity building in the states of Gujarat, Maharashtra, and Tamil Nadu. The aim is that by the end of the grant, state policies will promote high quality BRT together with zoning and parking reform, to dramatically cut greenhouse gas emissions.",NA,1,"Not significant",3158
2015,"DAC member","Germany","Germany",5,2,"Kreditanstalt für Wiederaufbau","2015133377","201266758","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,293954.5526,324611.914604414,0,0,293954.5526,324611.914604414,10000,"Public Sector Institutions",21010,"II.1. Transport & Storage","Transport policy and administrative management","C01","Debt instrument",421,"SUSTAINABLE URBAN DEVELOPMENT / URBAN MOBILITY - FINANCING CLIMATE FRIENDLY URBAN MOBILITY","Sustainable urban development / urban mobility - financing climate friendly urban mobility investments with BNDES (Brazilian Development Bank)",NA,1,"Not significant",3333
2015,"DAC member","Japan","Japan",701,8,"Japanese International Co-operation Agency","2014003046","JICAID-P238","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,73444.8849319393,80430.9402590842,0,0,73444.8849319393,80430.9402590842,12000,"Recipient Government",21030,"II.1. Transport & Storage","Rail transport","C01","Debt instrument",421,"DELHI MASS RAPID TRANSPORT SYSTEM PROJECT PHASE 3 (II)","To Construct Delhi Metro",NA,1,"Significant",4485
2015,"DAC member","Japan","Japan",701,8,"Japanese International Co-operation Agency","2015003038","JICATXXXIII-1","Thailand",764,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,297919.956893381,326258.013435324,0,0,297919.956893381,326258.013435324,12000,"Recipient Government",21030,"II.1. Transport & Storage","Rail transport","C01","Debt instrument",421,"MASS TRANSIT SYSTEM PROJECT IN BANGKOK (RED LINE) (II)","TO MITIGATE TRAFFIC CONGESTION",NA,1,"Significant",4508
2015,"DAC member","Japan","Japan",701,8,"Japanese International Co-operation Agency","2015003039","JICATXXXIII-1","Thailand",764,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,17801.3145204678,19494.5701944489,0,0,17801.3145204678,19494.5701944489,12000,"Recipient Government",21030,"II.1. Transport & Storage","Rail transport","C01","Debt instrument",421,"MASS TRANSIT SYSTEM PROJECT IN BANGKOK (RED LINE) (II)","TO MITIGATE TRAFFIC CONGESTION",NA,1,"Significant",4509
2015,"DAC member","Japan","Japan",701,8,"Japanese International Co-operation Agency","2015003082","JICAIP-569","Indonesia",738,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,15859.2026763128,17367.7252568001,0,0,15859.2026763128,17367.7252568001,12000,"Recipient Government",21030,"II.1. Transport & Storage","Rail transport","C01","Debt instrument",421,"ENGINEERING SERVICES FOR JAKARTA MASS RAPID TRANSIT EAST-WEST LINE PROJECT (PHASE I)","To enhance transportation capacity",NA,1,"Not significant",4534
2015,"DAC member","Japan","Japan",701,8,"Japanese International Co-operation Agency","2015003083","JICAIP-571","Indonesia",738,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,599129.107463247,656118.087658666,0,0,599129.107463247,656118.087658666,12000,"Recipient Government",21030,"II.1. Transport & Storage","Rail transport","C01","Debt instrument",421,"CONSTRUCTION OF JAKARTA MASS RAPID TRANSIT PROJECT (II)","To enhance transportation capacity",NA,1,"Not significant",4535
2015,"DAC member","Japan","Japan",701,8,"Japanese International Co-operation Agency","2015003084","JICAIP-571","Indonesia",738,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,22495.4401693191,24635.199660766,0,0,22495.4401693191,24635.199660766,12000,"Recipient Government",21030,"II.1. Transport & Storage","Rail transport","C01","Debt instrument",421,"CONSTRUCTION OF JAKARTA MASS RAPID TRANSIT PROJECT (II)","To enhance transportation capacity",NA,1,"Not significant",4536
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015003899","PPY BRA 1415","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,74.0397249809015,68.5471748945368,0,0,74.0397249809015,68.5471748945368,10000,"Public Sector Institutions",21010,"II.1. Transport & Storage","Transport policy and administrative management","C01","Grant",110,"UK EXPERTISE SUPPORTING IMPROVEMENTS TO URBAN MOBILITY","To help Brazilian cities of Salvador and Florianópolis implement high quality urban mobility infrastructure projects funded by Brazil's Growth Acceleration Programme, using UK expertise and technology on sustainable transport.",NA,1,NA,7540
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004158","PPY CHN 1533","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,97.790679908327,90.5361931106695,0,0,97.790679908327,90.5361931106695,12000,"Recipient Government",21010,"II.1. Transport & Storage","Transport policy and administrative management","C01","Grant",110,"SUPPORT THE APPLICATION OF BEST PRACTICE AS PART OF CHINA'S URBANISATION","Support the introduction of UK green travel strategies and practice in the development of China's urban transport policy framework",NA,1,NA,7571
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004307","PPY CHN 1594","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,114.737967914439,106.226266449579,0,0,114.737967914439,106.226266449579,31000,"Public-Private Partnerships (PPP)",21050,"II.1. Transport & Storage","Air transport","C01","Grant",110,"SUPPORTING GREEN AIRPORT CONSTRUCTION  IN CHINA","This project aims to promote green airport construction in China through introducing UK green airport related policy, standards, rules, regulations and business solutions.",NA,1,NA,7587
2015,"Multilateral development bank","WB","International Development Association",905,1,"IDA","2015017150","P126507.IDA56540.crs1","Viet Nam",769,"Asia","LMICs","Concessional and developmental","Climate components","Climate components","Climate components",0,0,95232,100224.775359877,NA,0,95232,100224.775359877,12000,"Recipient Government",21020,"II.1. Transport and Storage","Road transport","C01","Debt instrument",421,"HO CHI MINH CITY GREEN TRANSPORT DEVELOPMENT",NA,NA,0.8,NA,8463
2015,"Multilateral development bank","WB","International Development Association",905,1,"IDA","2015017150","P126507.IDA56540.crs1","Viet Nam",769,"Asia","LMICs","Concessional and developmental","Climate components","Climate components","Climate components",23808,25056.1938399693,0,0,NA,0,23808,25056.1938399693,12000,"Recipient Government",21020,"II.1. Transport and Storage","Road transport","C01","Debt instrument",421,"HO CHI MINH CITY GREEN TRANSPORT DEVELOPMENT",NA,NA,0.2,NA,8464
2015,"Multilateral development bank","WB","International Bank for Reconstruction and Development",901,1,"IBRD","2015025631","P148071.IBRD85340.crs1","China (People's Republic of)",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",750,789.320622478871,0,0,NA,0,750,789.320622478871,12000,"Recipient Government",21020,"II.1. Transport and Storage","Road transport","C01","Debt instrument",421,"GUIZHOU TONGREN RURAL TRANSPORT PROJECT",NA,NA,0.01,NA,8552
2015,"Multilateral development bank","WB","International Bank for Reconstruction and Development",901,1,"IBRD","2015025822","P148527.IBRD85680.crs1","China (People's Republic of)",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,140000,147339.849529389,NA,0,140000,147339.849529389,12000,"Recipient Government",21020,"II.1. Transport and Storage","Road transport","C01","Debt instrument",421,"URUMQI URBAN TRANSPORT PROJECT II",NA,NA,1,NA,8555
2015,"Multilateral development bank","WB","International Bank for Reconstruction and Development",901,1,"IBRD","2015026869","P150158.IBRD85130.crs1","India",645,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,650000,684077.872815021,NA,0,650000,684077.872815021,12000,"Recipient Government",21030,"II.1. Transport and Storage","Rail transport","C01","Debt instrument",421,"EASTERN DEDICATED FREIGHT CORRIDOR-3",NA,NA,1,NA,8582
2016,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2016000265","LN3395-PAK","Pakistan",665,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",12000,12723.0914567622,0,0,NA,0,12000,12723.0914567622,12000,"Recipient Government",21020,"II.1. Transport and Storage","Road transport","C01","Debt instrument",421,"NATIONAL MOTORWAY M-4 GOJRA–SHORKOT–KHANEWAL SECTION - ADDITIONAL FINANCING","National Motorway M-4 Gojra–Shorkot–Khanewal Section - Additional Financing",NA,0.12,NA,8759
2016,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2016000500","LN3363-VIE","Viet Nam",769,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,59000,62555.199662414,NA,0,59000,62555.199662414,12000,"Recipient Government",21010,"II.1. Transport and Storage","Transport policy and administrative management","C01","Debt instrument",421,"HA NOI METRO RAIL SYSTEM (LINE 3: NHON-HA NOI STATION SECTION) – ADDITIONAL FINANCING","Ha Noi Metro Rail System (Line 3: Nhon-Ha Noi Station Section) – Additional Financing",NA,1,NA,8765
2016,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2016000516","LN3396-IND","India",645,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",2e+05,212051.524279369,0,0,NA,0,2e+05,212051.524279369,12000,"Recipient Government",21020,"II.1. Transport and Storage","Road transport","C01","Debt instrument",421,"BIHAR NEW GANGA BRIDGE","Bihar New Ganga Bridge",NA,0.4,NA,8767
2016,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2016000536","LN6008-PAK","Pakistan",665,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,66.606598,70.620153164816,NA,0,66.606598,70.620153164816,12000,"Recipient Government",21010,"II.1. Transport and Storage","Transport policy and administrative management","C01","Debt instrument",421,"KARACHI BUS RAPID TRANSIT PROJECT","Karachi Bus Rapid Transit Project",NA,0.0206,NA,8768
2016,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2016000536","LN6008-PAK","Pakistan",665,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",66.606598,70.620153164816,0,0,NA,0,66.606598,70.620153164816,12000,"Recipient Government",21010,"II.1. Transport and Storage","Transport policy and administrative management","C01","Debt instrument",421,"KARACHI BUS RAPID TRANSIT PROJECT","Karachi Bus Rapid Transit Project",NA,0.0206,NA,8769
2016,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2016000537","LN6008-PAK","Pakistan",665,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,66.606598,70.620153164816,NA,0,66.606598,70.620153164816,12000,"Recipient Government",21010,"II.1. Transport and Storage","Transport policy and administrative management","C01","Debt instrument",421,"KARACHI BUS RAPID TRANSIT PROJECT","Karachi Bus Rapid Transit Project",NA,0.0206,NA,8770
2016,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2016000537","LN6008-PAK","Pakistan",665,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",66.606598,70.620153164816,0,0,NA,0,66.606598,70.620153164816,12000,"Recipient Government",21010,"II.1. Transport and Storage","Transport policy and administrative management","C01","Debt instrument",421,"KARACHI BUS RAPID TRANSIT PROJECT","Karachi Bus Rapid Transit Project",NA,0.0206,NA,8771
2016,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2016000538","LN6008-PAK","Pakistan",665,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,66.606598,70.620153164816,NA,0,66.606598,70.620153164816,12000,"Recipient Government",21010,"II.1. Transport and Storage","Transport policy and administrative management","C01","Debt instrument",421,"KARACHI BUS RAPID TRANSIT PROJECT","Karachi Bus Rapid Transit Project",NA,0.0206,NA,8772
2016,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2016000538","LN6008-PAK","Pakistan",665,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",66.606598,70.620153164816,0,0,NA,0,66.606598,70.620153164816,12000,"Recipient Government",21010,"II.1. Transport and Storage","Transport policy and administrative management","C01","Debt instrument",421,"KARACHI BUS RAPID TRANSIT PROJECT","Karachi Bus Rapid Transit Project",NA,0.0206,NA,8773
2016,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2016000073/d-6","TA8957-VIE","Viet Nam",769,"Asia","LMICs","Concessional and developmental","Climate components","Climate components","Climate components",20.0825,21.2926236817022,0,0,NA,0,20.0825,21.2926236817022,12000,"Recipient Government",21020,"II.1. Transport and Storage","Road transport","D02","Grant",110,"BASIC INFRASTRUCTURE FOR INCLUSIVE GROWTH IN NORTHEAST PROVINCES","BASIC INFRASTRUCTURE FOR INCLUSIVE GROWTH IN NORTHEAST PROVINCES",NA,0.0554,NA,8800
2016,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2016000115/g","LN3356-PRC","China (People's Republic of)",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,16812.856022,17825.9587347734,NA,0,16812.856022,17825.9587347734,12000,"Recipient Government",21010,"II.1. Transport and Storage","Transport policy and administrative management","C01","Debt instrument",421,"BEIJING-TIANJIN-HEBEI AIR QUALITY IMPROVEMENT-HEBEI POLICY REFORMS PROGRAM","Beijing-Tianjin-Hebei Air Quality Improvement-Hebei Policy Reforms Program",NA,0.3923,NA,8818
2016,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2016000159/a","LN3281-PRC","China (People's Republic of)",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",2100,2226.54100493338,0,0,NA,0,2100,2226.54100493338,12000,"Recipient Government",21020,"II.1. Transport and Storage","Road transport","C01","Debt instrument",421,"JIANGXI PINGXIANG INTEGRATED RURAL-URBAN INFRASTRUCTURE DEVELOPMENT","Jiangxi Pingxiang Integrated Rural-Urban Infrastructure Development",NA,0.042,NA,8833
2016,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2016000237/a","LN3276-IND","India",645,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",9300,9860.39587899068,0,0,NA,0,9300,9860.39587899068,12000,"Recipient Government",21020,"II.1. Transport and Storage","Road transport","C01","Debt instrument",421,"SECOND JHARKHAND STATE ROAD","Second Jharkhand State Road",NA,0.093,NA,8850
2016,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2016000237/b","LN3276-IND","India",645,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",9300,9860.39587899068,0,0,NA,0,9300,9860.39587899068,12000,"Recipient Government",21010,"II.1. Transport and Storage","Transport policy and administrative management","C01","Debt instrument",421,"SECOND JHARKHAND STATE ROAD","Second Jharkhand State Road",NA,0.093,NA,8851
2016,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2016000300/h-6","TA9142-PRC","China (People's Republic of)",730,"Asia","UMICs","Concessional and developmental","Climate components","Climate components","Climate components",0,0,55.56,58.9079134448088,NA,0,55.56,58.9079134448088,12000,"Recipient Government",21020,"II.1. Transport and Storage","Road transport","D02","Grant",110,"GREEN FINANCING PLATFORM FOR A CCELERATED AIR QUALITY IMPROVE MENT IN","Green Financing Platform for A ccelerated Air Quality Improve ment in",NA,1,NA,8867
2016,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2016000300/i-6","TA9142-PRC","China (People's Republic of)",730,"Asia","UMICs","Concessional and developmental","Climate components","Climate components","Climate components",0,0,55.56,58.9079134448088,NA,0,55.56,58.9079134448088,12000,"Recipient Government",21010,"II.1. Transport and Storage","Transport policy and administrative management","D02","Grant",110,"GREEN FINANCING PLATFORM FOR A CCELERATED AIR QUALITY IMPROVE MENT IN","Green Financing Platform for A ccelerated Air Quality Improve ment in",NA,1,NA,8868
2016,"DAC member","Australia","Australia",801,5,"Australian Government","200722100225","INH582","Indonesia",738,"Far East Asia","LMICs","Concessional and developmental","Principal","Principal","Principal",21509.1652419535,0,21509.1652419535,0,21509.1652419535,22866.908515265,21509.1652419535,22866.908515265,90000,"Other",21020,"II.1. Transport & Storage","Road transport","C01","Grant",110,"INDONESIA INFRASTRUCTURE INITIATIVE","The Australian Government launched the Infrastructure for Growth Initiative (IFGI) in 2007 to help regional partners address their pressing infrastructure needs. IFGI is directed towards helping regional partner government improve their infrastructure policies and finance high-priority infrastructure in conjunction with other international donors. The Indonesia Infrastructure Initiative (IndII) has been developed within the IFGI framework and is supported by funding under IFGI. and aims to support national and sub-national governments' efforts to address constraints on infrastructure investment and enable efficient and effective infrastructure service delivery. The total value of this initiative is $178.6 million over 8 years, starting 2007-08.",NA,1,"Principal",9033
2016,"Multilateral development bank","EIB","EU Institutions (EIB)",918,3,"European Investment Bank","20140329","20140329","India",645,"Asia","LMICs","Not specified","Climate components","Climate components","Climate components",0,0,221165.542408493,241394.798249817,0,0,221165.542408493,241394.798249817,NA,NA,21030,"II.1. Transport and Storage","Rail transport",NA,"Debt instrument",421,"LUCKNOW METRO RAIL PROJECT","Construction of a 23 km metro line and purchase of a fleet of about 80 metro cars in Lucknow, Uttar Pradesh, in northern India.",NA,1,NA,10277
2016,"DAC member","France","France",4,3,"French Development Agency","2016104000","CVN116401","Viet Nam",769,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,76302.11213093,82455.5612282703,0,0,76302.11213093,82455.5612282703,12000,"Recipient Government",21030,"II.1. Transport & Storage","Rail transport","C01","Debt instrument",421,"CONSTRUCTION DE LA LIGNE 3 MÉTRO HANOI","Prêt n°3 Métro Hanoi",NA,1,"Significant",10939
2016,"DAC member","France","France",4,3,"French Development Agency","2016121700","CIN107501","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,143757.60256552,155351.057386596,0,0,143757.60256552,155351.057386596,12000,"Recipient Government",21030,"II.1. Transport & Storage","Rail transport","C01","Debt instrument",421,"REPUBLIQUE DE L'INDE","Financement du projet de métro à Nagpur et mise en place d'un programme pilote d'assistance technique pour une planification de la mobilité urbaine sobre en carbone dans trois villes indiennes.",NA,1,"Not significant",11005
